_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,controversial,openness,persistence,polarity,popularity,sentiment,browser_gold,commentcount,comments,controversial_gold,id,openness_gold,paragraphcount,persistence_gold,polarity_gold,popularity_gold,published,section,sentiment_gold,text,title,type,url
1132303218,1/10/2017 20:16:38,2338498210,1/10/2017 20:14:46,false,clixsense,0.5328,13121046,CAN,QC,Trois-rivières,24.122.109.208,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,yes,no,yes,no,,245,"What an odd article. I thought there had to be a lot more to Polish food than that, and there is: http://www.tastingpoland.com/food/list_of_polish_food.html||Why don't we have the kopytka recipe? I'd like to have that one...||My dad was disgusted that they recently had a Polish week in our local LidlWhy ? I asked Because your a xenophobic old git , who's stuck in his xenophobic old ways Scared of sharing your local supermarket with another cultureNo, he said ,they never had any Cherry Blossom ..||The soup served in an oversized Yorkshire pudding dish is lovely too. With a massive doughnut for pudding and a mug of tea. All for £2 if you travel away from the major cities||Zurek is my go-to dish over there. Served as a starter but if you eat the bowl it's a full meal.",,f92087b0-2691-432d-9b4d-ad023fb2ff87,,13,,,,2016-10-26T06:00:04Z,society,,"Pierogi and kopytka (dumplings)     Pierogi are a staple of Polish cuisine. Photograph: Alamy    <p>Seek out domowe (homemade) behind the deli counter or robione ręcznie (made by hand) in the refrigerators. If you can’t find any, go for frozen ones over machine-made, chilled offerings.</p> <p>Although commonly served boiled, pierogi can also be baked or fried (ideally in rapeseed oil) after parboiling. Serve them drizzled with fried onions, smalec (pork fat with pork pieces) or both, and accompany with your choice of surówki (salads of raw or pickled vegetables) – such as sauerkraut, cucumber or yoghurt and dill – and pickles, for balance.</p>",Polish food in Britain: a guide to the classic dishes,article,https://www.theguardian.com/society/2016/oct/26/polish-food-britain-guide-classic-dishes
1132303218,1/10/2017 20:20:21,2338504289,1/10/2017 20:02:27,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,245,"What an odd article. I thought there had to be a lot more to Polish food than that, and there is: http://www.tastingpoland.com/food/list_of_polish_food.html||Why don't we have the kopytka recipe? I'd like to have that one...||My dad was disgusted that they recently had a Polish week in our local LidlWhy ? I asked Because your a xenophobic old git , who's stuck in his xenophobic old ways Scared of sharing your local supermarket with another cultureNo, he said ,they never had any Cherry Blossom ..||The soup served in an oversized Yorkshire pudding dish is lovely too. With a massive doughnut for pudding and a mug of tea. All for £2 if you travel away from the major cities||Zurek is my go-to dish over there. Served as a starter but if you eat the bowl it's a full meal.",,f92087b0-2691-432d-9b4d-ad023fb2ff87,,13,,,,2016-10-26T06:00:04Z,society,,"Pierogi and kopytka (dumplings)     Pierogi are a staple of Polish cuisine. Photograph: Alamy    <p>Seek out domowe (homemade) behind the deli counter or robione ręcznie (made by hand) in the refrigerators. If you can’t find any, go for frozen ones over machine-made, chilled offerings.</p> <p>Although commonly served boiled, pierogi can also be baked or fried (ideally in rapeseed oil) after parboiling. Serve them drizzled with fried onions, smalec (pork fat with pork pieces) or both, and accompany with your choice of surówki (salads of raw or pickled vegetables) – such as sauerkraut, cucumber or yoghurt and dill – and pickles, for balance.</p>",Polish food in Britain: a guide to the classic dishes,article,https://www.theguardian.com/society/2016/oct/26/polish-food-britain-guide-classic-dishes
1132303219,1/10/2017 15:28:16,2338181827,1/10/2017 15:27:42,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,no,yes,no,no,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303219,1/10/2017 18:54:25,2338379591,1/10/2017 18:53:39,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303219,1/10/2017 19:31:33,2338425508,1/10/2017 19:31:04,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,no,no,yes,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303219,1/10/2017 19:58:19,2338467221,1/10/2017 19:57:07,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303219,1/10/2017 20:12:15,2338491140,1/10/2017 20:11:22,false,clixsense,0.5326,35394287,CAN,NL,Stephenville,71.7.213.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,no,no,no,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303219,1/10/2017 20:13:30,2338493422,1/10/2017 20:12:08,false,clixsense,0.5328,13121046,CAN,QC,Trois-rivières,24.122.109.208,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,no,yes,yes,no,,44,"the russians and americans are already fighting and taking casualities according to c4 at approx 7.20pm in a discussion between three talking heads, one russian, one french, one american.||Oh, I think Russia is ""fixing"" it, just right & dandy....||Others have already been involved for quite some time: Iran, Saudi Arabia, Turkey... Was that be of help? I don't think so. Or it depends on what this help means. All parties involved see it differently and pursue their own agenda, which is obvious.||Just More Obama fark ups, but in 3 months the Clown is gone.||This struggle is really a proxy war between Iran and Saudi Arabia. Russia would like Assad of Syria to win and the US wishes for an eternal stalemate favoring Israel. As far as Washington is concerned, it will support any group against Assad.",,f98fc243-b4eb-4c5e-8ec8-9dedf6dcd67d,,15,,,,2016-10-04T19:32:00Z,commentisfree,,"<p>Washington and Moscow are engaged in a new standoff over Syria, and this time it has gone beyond words. The US has broken off talks and recalled its negotiators from Geneva. Russia, meanwhile, has suspended an agreement on the destruction of plutonium, setting conditions – including an end to Ukraine-related sanctions – for the resumption of the accord.</p> <p>Cue doom-mongers, mostly on the western side, warning that US-Russia relations are every bit as bad as they were during the darkest days of the cold war, with corresponding dangers for everyone else. Some, indeed, would argue that the risks are greater still, because the restraint forced by the prospect of “mutual assured destruction” and any formal framework for contact are both missing.</p>",Syria isn’t a cold war conflict: the US and Russia can’t just fix it,article,https://www.theguardian.com/commentisfree/2016/oct/04/syria-cold-war-us-russia-aleppo
1132303220,1/10/2017 15:16:15,2338172325,1/10/2017 15:15:43,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,yes,yes,yes,yes,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303220,1/10/2017 17:30:17,2338280812,1/10/2017 17:29:39,false,neodev,0.6021,12686314,USA,IN,Mishawaka,98.222.84.85,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,yes,no,no,yes,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303220,1/10/2017 17:34:48,2338285272,1/10/2017 17:34:09,false,prizerebel,0.6382,35607359,USA,MI,Ferndale,67.149.165.68,"Mozilla/5.0 (Linux; Android 5.0.1; SCH-I545 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",no,yes,no,yes,yes,yes,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303220,1/10/2017 18:29:26,2338345487,1/10/2017 18:28:22,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303220,1/10/2017 19:23:26,2338415426,1/10/2017 19:22:51,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,no,no,yes,no,no,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303220,1/10/2017 19:24:47,2338416976,1/10/2017 19:23:15,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,5393,"Freedland isn't the Messiah he thinks he is.
He's a very naughty boy.||No but it wont be for the want of trying.||Not sure about the U.S. but Clinton would have set fire to the rest of the world.||You are free to do what we tell you.||Protests in the streets eh? Good to see the liberals really getting it this time :o/",,fa0500de-735b-4727-bd8a-0310c2fde6d0,,27,,,,2016-11-10T07:16:44Z,us-news,,"<p>Always quick to get to the point, social media came up with an instant distillation of the global response to the improbable, unsettling election of Donald Trump as president of the United States: #RIPAmerica.</p>  <p> Related: Donald Trump to meet Barack Obama at the White House – live updates </p>",Will Donald Trump destroy America?,article,https://www.theguardian.com/us-news/2016/nov/10/will-trump-destroy-america
1132303221,1/10/2017 15:10:13,2338167301,1/10/2017 15:09:38,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,no,no,no,no,,345,"Joanna Lumley?||1st world problems?||Ed Balls is free and I'm told by my wife that he can dance a bit.||""In the past five years, London has lost half its nightclubs and more than 40% of its music venues.""
That is outrageous. This nonsense isn't confined to London either, it is nationwide. The UK has always been ahead of the curve on the entertainment scene, don't throw another asset down the toilet.||Another nothing job in the public sector, more dead money from the public purse",,fa28502e-c6b5-448b-8fe6-2f208986d0dd,,18,,,,2016-10-22T18:54:43Z,uk-news,,"<p>The mayor of London, Sadiq Khan, is poised to name a “night tsar” after a spate of closures of clubs and other late-night venues that has prompted alarm about the city’s future as a 24-hour city.</p> <p>The identity of the tsar will be made public next month, and a report by the mayor-appointed “night time commission” published by the end of the year. The commission will propose steps to promote the night-time economy as “a key driver of economic and cultural regeneration, and a magnet for domestic and international visitors”.</p>",Sadiq Khan to appoint London ‘night tsar’ in light of club closures,article,https://www.theguardian.com/uk-news/2016/oct/22/london-sadiq-khan-night-tsar-club-closures-24-hour-city-fabric
1132303221,1/10/2017 16:05:17,2338209139,1/10/2017 16:04:57,false,clixsense,0.7571,6492980,USA,VT,Lewis Mcd,199.21.100.118,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,no,yes,no,no,,345,"Joanna Lumley?||1st world problems?||Ed Balls is free and I'm told by my wife that he can dance a bit.||""In the past five years, London has lost half its nightclubs and more than 40% of its music venues.""
That is outrageous. This nonsense isn't confined to London either, it is nationwide. The UK has always been ahead of the curve on the entertainment scene, don't throw another asset down the toilet.||Another nothing job in the public sector, more dead money from the public purse",,fa28502e-c6b5-448b-8fe6-2f208986d0dd,,18,,,,2016-10-22T18:54:43Z,uk-news,,"<p>The mayor of London, Sadiq Khan, is poised to name a “night tsar” after a spate of closures of clubs and other late-night venues that has prompted alarm about the city’s future as a 24-hour city.</p> <p>The identity of the tsar will be made public next month, and a report by the mayor-appointed “night time commission” published by the end of the year. The commission will propose steps to promote the night-time economy as “a key driver of economic and cultural regeneration, and a magnet for domestic and international visitors”.</p>",Sadiq Khan to appoint London ‘night tsar’ in light of club closures,article,https://www.theguardian.com/uk-news/2016/oct/22/london-sadiq-khan-night-tsar-club-closures-24-hour-city-fabric
1132303221,1/10/2017 16:38:11,2338234288,1/10/2017 16:37:33,false,elite,0.7214,39245295,USA,NJ,Edison,196.53.44.209,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,yes,no,no,yes,no,,345,"Joanna Lumley?||1st world problems?||Ed Balls is free and I'm told by my wife that he can dance a bit.||""In the past five years, London has lost half its nightclubs and more than 40% of its music venues.""
That is outrageous. This nonsense isn't confined to London either, it is nationwide. The UK has always been ahead of the curve on the entertainment scene, don't throw another asset down the toilet.||Another nothing job in the public sector, more dead money from the public purse",,fa28502e-c6b5-448b-8fe6-2f208986d0dd,,18,,,,2016-10-22T18:54:43Z,uk-news,,"<p>The mayor of London, Sadiq Khan, is poised to name a “night tsar” after a spate of closures of clubs and other late-night venues that has prompted alarm about the city’s future as a 24-hour city.</p> <p>The identity of the tsar will be made public next month, and a report by the mayor-appointed “night time commission” published by the end of the year. The commission will propose steps to promote the night-time economy as “a key driver of economic and cultural regeneration, and a magnet for domestic and international visitors”.</p>",Sadiq Khan to appoint London ‘night tsar’ in light of club closures,article,https://www.theguardian.com/uk-news/2016/oct/22/london-sadiq-khan-night-tsar-club-closures-24-hour-city-fabric
